physician_specialty,patient_volume,eligible_patients,research_interest,distance_to_site,active_trials,coordinator_load,screen_failure_rate,historical_enrollment,site_experience,visit_burden,eligibility_strictness,specialty_match,geographic_score,site_burden,capacity_score,patient_fit,match_score,match_label,match_score_noisy,physician_id,site_id,study_id,predicted_match,predicted_match_label
ENT,483,107,1,17,7,11,0.1290945047108786,0.8027048285433112,3,7,1,1.0,0.6599999999999999,0.24468510901474727,0.6062949100645271,0.22153209109730848,0.5331734938857579,0,0.5665506594510485,PHY1738,SITE213,CRSsNP-001,0,Weak Match
ENT,737,37,3,17,1,30,0.41605254949044335,0.34341435464479597,3,10,9,1.0,0.6599999999999999,0.6623183864439902,0.1159647133947505,0.050203527815468114,0.3805119859884181,0,0.4841885982904604,PHY1739,SITE214,CRSsNP-001,0,Weak Match
ENT,912,176,3,36,6,37,0.18711232070702744,0.8286630890139395,3,11,4,1.0,0.28,0.891585912298589,0.08983875280727942,0.19298245614035087,0.3500547733666847,0,0.3096225155235578,PHY1740,SITE215,CRSsNP-001,0,Weak Match
ENT,407,87,4,21,7,19,0.3708151259528041,0.45399701393754865,8,5,5,1.0,0.5800000000000001,0.470990795462643,0.24016859920543798,0.21375921375921375,0.4723744437346268,0,0.5335757336417686,PHY1741,SITE216,CRSsNP-001,0,Weak Match
Allergy,435,25,2,8,9,6,0.4212848492976373,0.6557908486532964,5,11,2,0.7,0.84,0.178278053554877,0.5388777326162858,0.05747126436781609,0.4583155572597235,0,0.4116568089314966,PHY1742,SITE217,CRSsNP-001,0,Weak Match
Allergy,845,189,9,5,8,11,0.3247507824966053,0.8615965074010667,4,8,8,0.7,0.9,0.27957972544379495,0.6207115924185439,0.22366863905325443,0.6171015057026429,1,0.6114781166472922,PHY1743,SITE218,CRSsNP-001,1,Strong Match
ENT,991,100,7,26,6,36,0.3963532826887942,0.706873500921988,9,9,2,1.0,0.48,0.8874712148691822,0.0795436162999193,0.10090817356205853,0.40538864516358025,0,0.40193199817852293,PHY1744,SITE219,CRSsNP-001,0,Weak Match
PrimaryCare,474,86,7,16,3,8,0.3647441248860023,0.5486578874802219,9,12,3,0.3,0.6799999999999999,0.13218945489080441,0.47613110041267104,0.18143459915611815,0.4603659243824833,0,0.421266837378385,PHY1745,SITE220,CRSsNP-001,0,Weak Match
ENT,107,22,6,36,8,24,0.24221191886080307,0.7137205253432491,1,8,9,1.0,0.28,0.5993405644928699,0.28595886279387855,0.205607476635514,0.46665958526836726,0,0.5104293508457742,PHY1746,SITE221,CRSsNP-001,0,Weak Match
Allergy,440,80,3,28,7,36,0.4235434156134261,0.5063877817898221,2,8,2,0.7,0.43999999999999995,0.9053588741445329,0.04792510978804138,0.18181818181818182,0.2935036799977004,0,0.21651763447149514,PHY1747,SITE222,CRSsNP-001,0,Weak Match
PrimaryCare,228,15,6,29,3,32,0.2178805479542112,0.4663550498095117,8,12,6,0.3,0.42000000000000004,0.7230739940006767,0.12914584132136353,0.06578947368421052,0.26196913728525767,0,0.27172151779321163,PHY1748,SITE223,CRSsNP-001,0,Weak Match
Allergy,875,148,8,47,9,17,0.3284851671006069,0.8980099667608079,5,9,4,0.7,0.06000000000000005,0.4465271548263915,0.49702413129736195,0.16914285714285715,0.46303782506254754,0,0.516746053972194,PHY1749,SITE224,CRSsNP-001,0,Weak Match
ENT,768,122,8,12,2,5,0.3981590956566158,0.7504741387078726,7,10,7,1.0,0.76,0.04470615387331258,0.7169233263848568,0.15885416666666666,0.6746275915563069,1,0.7142357650185172,PHY1750,SITE200,CRSsNP-001,1,Strong Match
PrimaryCare,451,103,9,37,3,39,0.25158236392500305,0.6868319864290906,1,9,6,0.3,0.26,0.9031418668910984,0.06652526396500014,0.22838137472283815,0.3010862097845997,0,0.3256469628238826,PHY1751,SITE201,CRSsNP-001,0,Weak Match
Allergy,457,59,1,30,2,34,0.22110704304697004,0.5131737859315912,5,5,9,0.7,0.4,0.7587328373400694,0.12381198328316965,0.12910284463894967,0.2761648240823644,0,0.35542979374243133,PHY1752,SITE202,CRSsNP-001,0,Weak Match
ENT,616,70,1,23,1,29,0.2837384040691291,0.3294964974930289,3,11,9,1.0,0.54,0.6237230930347791,0.12398192293255056,0.11363636363636363,0.35983316619212313,0,0.34885229783808885,PHY1753,SITE203,CRSsNP-001,0,Weak Match
ENT,594,118,3,16,4,20,0.42718539773966147,0.31863412562109333,2,10,4,1.0,0.6799999999999999,0.45649111877251536,0.17318047713721824,0.19865319865319866,0.4516502832134918,0,0.3754139757826556,PHY1754,SITE204,CRSsNP-001,0,Weak Match
Allergy,185,24,3,14,5,23,0.47196870525826595,0.6325087532692792,2,6,1,0.7,0.72,0.5518686751577796,0.2834469855768632,0.12972972972972974,0.3909349620320271,0,0.3976953063106248,PHY1755,SITE205,CRSsNP-001,0,Weak Match
Allergy,274,49,8,10,6,5,0.3180333651439561,0.7572196326234306,9,11,2,0.7,0.8,0.09718838663153731,0.683626678203034,0.17883211678832117,0.6117145261745335,1,0.6054264106467989,PHY1756,SITE206,CRSsNP-001,1,Strong Match
Allergy,901,161,1,7,5,9,0.36458648212946076,0.6224275142663132,4,10,8,0.7,0.86,0.18769701944413117,0.5055997250185067,0.17869034406215317,0.46802282907482656,0,0.36223180052283344,PHY1757,SITE207,CRSsNP-001,0,Weak Match
PrimaryCare,292,66,2,45,1,26,0.4613094488955657,0.8044710431634687,4,9,8,0.3,0.09999999999999998,0.5659353712215959,0.3491924247137266,0.22602739726027396,0.2697517971356542,0,0.21349673411023484,PHY1758,SITE208,CRSsNP-001,0,Weak Match
Allergy,410,69,2,37,3,28,0.13941874056517697,0.32005591985593296,7,12,2,0.7,0.26,0.6142013551373193,0.12347714016069766,0.16829268292682928,0.3013484632501149,0,0.2387171614342672,PHY1759,SITE209,CRSsNP-001,0,Weak Match
ENT,218,32,3,29,1,8,0.19283143114646603,0.5200512458555641,2,9,4,1.0,0.42000000000000004,0.08454902856460343,0.4760814182146644,0.14678899082568808,0.5104586284928946,0,0.4697319822172521,PHY1760,SITE210,CRSsNP-001,0,Weak Match
ENT,317,24,6,3,5,22,0.38356000250063305,0.44224223470450685,3,6,1,1.0,0.94,0.5177057143267906,0.21329090268133397,0.07570977917981073,0.4938150538985404,0,0.4762563406936058,PHY1761,SITE211,CRSsNP-001,0,Weak Match
ENT,526,38,1,15,5,20,0.42949778476491984,0.5683637808942732,3,10,7,1.0,0.7,0.4718673253228092,0.30017148379333336,0.07224334600760456,0.4159084007282869,0,0.4002647026680673,PHY1762,SITE212,CRSsNP-001,0,Weak Match
Allergy,513,41,2,36,6,22,0.44281161133223124,0.34342583591647347,6,5,4,0.7,0.28,0.5388300366568081,0.1583776801607051,0.07992202729044834,0.2957730391890723,0,0.2568328027589028,PHY1763,SITE213,CRSsNP-001,0,Weak Match
ENT,213,17,1,47,8,26,0.2660428707419731,0.8724789849426435,3,9,8,1.0,0.06000000000000005,0.6522222313807124,0.30342879455057353,0.07981220657276995,0.33641658741523595,0,0.27371966035355233,PHY1764,SITE214,CRSsNP-001,0,Weak Match
Allergy,244,43,5,46,1,6,0.13573596091674675,0.43395324064161656,5,10,9,0.7,0.07999999999999996,0.028309249346484686,0.421668350147578,0.1762295081967213,0.44856012214404745,0,0.4674327075820013,PHY1765,SITE215,CRSsNP-001,0,Weak Match
Allergy,637,126,7,19,4,25,0.27511259091984797,0.8533846652901509,4,11,9,0.7,0.62,0.5673288229752814,0.3692349475859351,0.1978021978021978,0.47356465667020836,0,0.4793932497313424,PHY1766,SITE216,CRSsNP-001,0,Weak Match
PrimaryCare,747,116,8,13,1,33,0.19229383608282152,0.5555358930220091,3,6,3,0.3,0.74,0.7154433809107561,0.1580814155010668,0.15528781793842034,0.35289389949374284,0,0.3602274744265949,PHY1767,SITE217,CRSsNP-001,0,Weak Match
ENT,402,86,1,42,9,30,0.21647858199864967,0.891314479953131,8,5,5,1.0,0.16000000000000003,0.76331317494787,0.21096239438309694,0.21393034825870647,0.350343748446509,0,0.4392943094132205,PHY1768,SITE218,CRSsNP-001,0,Weak Match
PrimaryCare,843,209,7,21,7,25,0.40890702273500235,0.6324350300761266,3,10,6,0.3,0.5800000000000001,0.6262639098832989,0.23636379539348978,0.2479240806642942,0.36962738825644154,0,0.3777710909334308,PHY1769,SITE219,CRSsNP-001,0,Weak Match
ENT,980,209,5,37,7,21,0.13021083441035475,0.8584997185054846,6,7,6,1.0,0.26,0.49717725389456063,0.43167318598967436,0.21326530612244898,0.4909332383390911,0,0.4726003497250661,PHY1770,SITE220,CRSsNP-001,0,Weak Match
PrimaryCare,687,129,1,27,5,20,0.4310324869922809,0.3032093932165337,7,9,8,0.3,0.45999999999999996,0.47202225624406896,0.16008781131607033,0.18777292576419213,0.2527585680798552,0,0.24746826845879663,PHY1771,SITE221,CRSsNP-001,0,Weak Match
ENT,939,146,3,29,7,35,0.27106763432966763,0.7489432837085401,7,6,6,1.0,0.42000000000000004,0.8647282277120555,0.10131088533040707,0.1554845580404686,0.35966049380499304,0,0.3646014548639723,PHY1772,SITE222,CRSsNP-001,0,Weak Match
ENT,444,62,7,20,2,13,0.3384255724402381,0.8418303918615093,2,5,6,1.0,0.6,0.240579507920927,0.6393032504345862,0.13963963963963963,0.6037126092047345,1,0.6345022766153027,PHY1773,SITE223,CRSsNP-001,1,Strong Match
Allergy,913,61,1,25,4,35,0.1358608924942716,0.38383234018737244,3,5,4,0.7,0.5,0.8056505655939161,0.07459759822217941,0.06681270536692223,0.2560576394267748,0,0.25382161808464276,PHY1774,SITE224,CRSsNP-001,0,Weak Match
ENT,900,116,7,6,7,18,0.23494363134291185,0.3576755110392909,4,8,7,1.0,0.88,0.4320363813216031,0.20314667756252058,0.1288888888888889,0.5226479196025661,0,0.42550187457677674,PHY1775,SITE200,CRSsNP-001,0,Weak Match
ENT,100,23,5,36,3,6,0.13588036760593833,0.5547435643115733,7,14,8,1.0,0.28,0.05860936138795013,0.5222303982731967,0.23,0.5590851435158444,0,0.537247737353383,PHY1776,SITE201,CRSsNP-001,0,Weak Match
Allergy,246,52,1,2,2,18,0.48461748915244385,0.8602073436797613,2,6,3,0.7,0.96,0.3815275668050497,0.5320145288977868,0.21138211382113822,0.47209567755433696,0,0.4721703363225096,PHY1777,SITE202,CRSsNP-001,0,Weak Match
Allergy,386,35,1,22,2,37,0.4229046597305002,0.6254319361142633,3,5,7,0.7,0.56,0.8548185007193472,0.09080114618307022,0.09067357512953368,0.2663467729470627,0,0.3315568512296451,PHY1778,SITE203,CRSsNP-001,0,Weak Match
Allergy,753,107,1,32,1,39,0.2838531017425841,0.6164738782330393,7,10,3,0.7,0.36,0.8761141213788971,0.07637240805185888,0.14209827357237717,0.25418763786557635,0,0.21489285556825705,PHY1779,SITE204,CRSsNP-001,0,Weak Match
Allergy,152,32,9,16,5,24,0.18944101932946844,0.3846756709795931,7,8,8,0.7,0.6799999999999999,0.548584947371665,0.1736483882600931,0.21052631578947367,0.4755027618622205,0,0.3937397188311891,PHY1780,SITE205,CRSsNP-001,0,Weak Match
Allergy,403,25,3,18,6,6,0.47338204209994095,0.30047370665593126,3,14,1,0.7,0.64,0.13810905699520198,0.25897556637782765,0.062034739454094295,0.40249289243956893,0,0.4057117527676052,PHY1781,SITE206,CRSsNP-001,0,Weak Match
ENT,168,21,5,5,6,23,0.23783863829078872,0.7860840544472768,1,11,1,1.0,0.9,0.5433755951657534,0.35894516351167927,0.125,0.5137014731857605,0,0.5570133192611961,PHY1782,SITE207,CRSsNP-001,0,Weak Match
ENT,460,101,9,36,9,22,0.16439377267494992,0.35254473779174295,3,10,6,1.0,0.28,0.5561515612200989,0.1564764314689347,0.21956521739130436,0.49357143451960317,0,0.47390028744948337,PHY1783,SITE208,CRSsNP-001,0,Weak Match
ENT,701,91,6,30,4,20,0.325265755381582,0.6803098912411945,5,9,9,1.0,0.4,0.44620214948356307,0.37675415545444446,0.12981455064194009,0.4931842538030177,1,0.6123367281548899,PHY1784,SITE209,CRSsNP-001,1,Strong Match
PrimaryCare,319,20,9,45,1,8,0.4775096481379265,0.8487698727091149,7,14,4,0.3,0.09999999999999998,0.11328780122991622,0.7526146000797034,0.06269592476489028,0.4598681210841717,0,0.5672430243836537,PHY1785,SITE210,CRSsNP-001,0,Weak Match
Allergy,803,127,8,19,6,16,0.10153211620012903,0.42519114789505863,4,6,6,0.7,0.62,0.3529495945803751,0.27512010462633335,0.1581569115815691,0.48126828936262145,0,0.47764465363517555,PHY1786,SITE211,CRSsNP-001,0,Weak Match
ENT,674,149,8,23,5,33,0.1952499373015995,0.6991637017421466,1,9,5,1.0,0.54,0.7763128724483176,0.15639392013110198,0.22106824925816024,0.4829145590959287,0,0.4922502169375897,PHY1787,SITE212,CRSsNP-001,0,Weak Match
ENT,684,114,1,34,6,11,0.4753790561641631,0.34721914602450565,6,13,1,1.0,0.31999999999999995,0.2645003838241228,0.2553795486299398,0.16666666666666666,0.41329253801024235,0,0.4817291117206745,PHY1788,SITE213,CRSsNP-001,0,Weak Match
PrimaryCare,260,24,9,13,3,18,0.16843438674286482,0.6622530863025679,2,13,6,0.3,0.74,0.36475108685010976,0.42069555330386665,0.09230769230769231,0.43974092505268547,0,0.43524918869617896,PHY1789,SITE214,CRSsNP-001,0,Weak Match
ENT,780,98,6,43,2,16,0.14529738065592795,0.3983590325719216,3,6,9,1.0,0.14,0.29679670806066394,0.2801273830783445,0.12564102564102564,0.461756062219859,0,0.4215516363571831,PHY1790,SITE215,CRSsNP-001,0,Weak Match
Allergy,188,26,9,29,6,39,0.32807488631992177,0.7415721363091068,4,11,3,0.7,0.42000000000000004,0.9562922240592712,0.03241246877768606,0.13829787234042554,0.3624277394347165,0,0.4068743347464796,PHY1791,SITE216,CRSsNP-001,0,Weak Match
Allergy,787,130,3,36,1,9,0.444737529317932,0.4807387768763449,6,14,3,0.7,0.28,0.1352173424493873,0.4157345570547566,0.16518424396442186,0.4239212381571181,0,0.44714188027888285,PHY1792,SITE217,CRSsNP-001,0,Weak Match
Allergy,880,177,3,22,7,21,0.29084392707757045,0.5780346052827878,6,8,2,0.7,0.56,0.5133934504883018,0.2812754247750138,0.20113636363636364,0.3961998308152635,0,0.3558325902144729,PHY1793,SITE218,CRSsNP-001,0,Weak Match
ENT,684,47,6,47,7,36,0.4978257026738099,0.6596583252165731,7,7,4,1.0,0.06000000000000005,0.9128578032282143,0.057484075578169216,0.06871345029239766,0.3333893973659118,0,0.34734760587839975,PHY1794,SITE219,CRSsNP-001,0,Weak Match
PrimaryCare,856,195,9,36,7,14,0.37166867981519713,0.4027640463997437,5,5,3,0.3,0.28,0.34488723853925196,0.263855866654041,0.22780373831775702,0.39823338405632236,0,0.39023035812590845,PHY1795,SITE220,CRSsNP-001,0,Weak Match
PrimaryCare,688,36,7,9,1,21,0.1296299628841791,0.7449826911705726,7,7,2,0.3,0.8200000000000001,0.4062620120926338,0.4423245240814306,0.05232558139534884,0.40792009895585996,0,0.38866531438874163,PHY1796,SITE221,CRSsNP-001,0,Weak Match
Allergy,258,31,3,39,4,9,0.49713285267279017,0.4815842043820887,2,13,1,0.7,0.21999999999999997,0.18593504448713996,0.39204082391600115,0.12015503875968993,0.3968534200244087,0,0.3575614386077166,PHY1797,SITE222,CRSsNP-001,0,Weak Match
Allergy,588,32,3,19,7,13,0.2631576947120762,0.6974231159476522,1,13,3,0.7,0.62,0.30869491652816883,0.48213214538537624,0.05442176870748299,0.4261623796011291,0,0.43223253518225657,PHY1798,SITE223,CRSsNP-001,0,Weak Match
PrimaryCare,423,54,2,38,9,37,0.21496101353819302,0.3949698304196242,8,11,6,0.3,0.24,0.9398255882977669,0.023767077185631674,0.1276595744680851,0.15668575022437092,0,0.14339288187989654,PHY1799,SITE224,CRSsNP-001,0,Weak Match
Allergy,709,110,9,6,5,22,0.32315167343115425,0.7128705955238102,1,7,9,0.7,0.88,0.5116073859946612,0.34816073359541627,0.15514809590973203,0.5202584320970501,0,0.5344937609349866,PHY1800,SITE200,CRSsNP-001,0,Weak Match
ENT,480,73,3,47,2,13,0.22172303672834573,0.37691284368627703,2,7,5,1.0,0.06000000000000005,0.2287981792378468,0.2906758713194977,0.15208333333333332,0.42427618967344816,0,0.46526807077669696,PHY1801,SITE201,CRSsNP-001,0,Weak Match
Allergy,201,16,5,15,7,33,0.13458300284806093,0.5552138977619903,6,8,3,0.7,0.7,0.8004739713715924,0.11077962405974866,0.07960199004975124,0.3470090251872283,0,0.3585873436587732,PHY1802,SITE202,CRSsNP-001,0,Weak Match
Allergy,593,106,9,20,1,18,0.1005713372316707,0.4483236442433261,1,11,5,0.7,0.6,0.3276146572925646,0.30144624717839513,0.178752107925801,0.5072158106878728,0,0.5196500406566891,PHY1803,SITE203,CRSsNP-001,0,Weak Match
ENT,743,43,8,9,7,29,0.27983334116810493,0.7490251496569096,3,11,5,1.0,0.8200000000000001,0.714185471772376,0.21408226977981507,0.05787348586810229,0.487866278245751,0,0.4608074248373772,PHY1804,SITE204,CRSsNP-001,0,Weak Match
Allergy,713,144,2,32,6,19,0.434745368890637,0.45722100270412475,7,6,5,0.7,0.36,0.4623019003033674,0.24584686429539682,0.20196353436185133,0.3594300664192054,0,0.4181478671449488,PHY1805,SITE205,CRSsNP-001,0,Weak Match
PrimaryCare,118,28,3,4,7,10,0.32892607425203063,0.8290303838372379,8,9,7,0.3,0.92,0.2396205166719631,0.6303776949254031,0.23728813559322035,0.4584355212161894,0,0.41600905516725106,PHY1806,SITE206,CRSsNP-001,0,Weak Match
PrimaryCare,553,65,2,18,3,33,0.4996829195773763,0.8350921268439677,4,11,5,0.3,0.64,0.7767603898987191,0.18642564079529678,0.11754068716094032,0.24299426095942253,0,0.1623946608690161,PHY1807,SITE207,CRSsNP-001,0,Weak Match
ENT,581,89,8,5,3,19,0.21473865825888,0.41786478913367153,3,11,7,1.0,0.9,0.3946635304113089,0.2529487962195996,0.153184165232358,0.5594194475108786,0,0.5058702734806743,PHY1808,SITE208,CRSsNP-001,0,Weak Match
ENT,693,87,6,20,7,33,0.21218202590402213,0.6683075670046346,1,10,9,1.0,0.6,0.8083077308570346,0.12810939400453283,0.12554112554112554,0.4261763871004845,0,0.4778895826721281,PHY1809,SITE209,CRSsNP-001,0,Weak Match
PrimaryCare,496,25,6,23,2,8,0.1638997840935777,0.3526305850319786,9,14,5,0.3,0.54,0.09677109426770311,0.3185061374461737,0.05040322580645161,0.3706249245140773,0,0.393569815523991,PHY1810,SITE210,CRSsNP-001,0,Weak Match
PrimaryCare,378,48,9,11,1,22,0.16562543530613408,0.5349222597609775,6,14,2,0.3,0.78,0.4351337640380587,0.30215952340343916,0.12698412698412698,0.42166456002291375,0,0.48726169116951656,PHY1811,SITE211,CRSsNP-001,0,Weak Match
ENT,950,197,8,37,9,20,0.21407463840401914,0.7279930377007634,6,12,5,1.0,0.26,0.5106910431536922,0.3562135138687354,0.2073684210526316,0.5180157037215358,0,0.451863127463204,PHY1812,SITE212,CRSsNP-001,0,Weak Match
PrimaryCare,464,78,4,22,9,15,0.4171360181094109,0.6956539481099497,9,7,8,0.3,0.56,0.4050007261313485,0.4139135939892806,0.16810344827586207,0.3603085082536868,0,0.4763194192670608,PHY1813,SITE213,CRSsNP-001,0,Weak Match
PrimaryCare,430,30,4,4,7,18,0.4623027162545792,0.6748204016439648,1,5,4,0.3,0.92,0.4549886855889365,0.3677847540913791,0.06976744186046512,0.3574999427244985,0,0.3433157334624808,PHY1814,SITE214,CRSsNP-001,0,Weak Match
Allergy,740,162,9,29,7,7,0.4900348678830725,0.46952451819746616,6,7,2,0.7,0.42000000000000004,0.18017090130168362,0.3849298625705899,0.21891891891891893,0.5306986121136794,0,0.4426814386916098,PHY1815,SITE215,CRSsNP-001,0,Weak Match
Allergy,443,69,1,44,3,22,0.19291586163858107,0.5268149696606412,5,6,3,0.7,0.12,0.46817431507601764,0.2801737320679775,0.15575620767494355,0.3151563668247297,0,0.4249455251735123,PHY1816,SITE216,CRSsNP-001,0,Weak Match
ENT,921,201,2,34,2,24,0.4525190182456367,0.3617676868201717,6,6,9,1.0,0.31999999999999995,0.5297148386852152,0.170133974954701,0.2182410423452769,0.39761557170873785,0,0.332110458631771,PHY1817,SITE217,CRSsNP-001,0,Weak Match
ENT,554,91,2,13,7,29,0.23130203571093483,0.7314136922601606,8,6,9,1.0,0.74,0.7092861501122072,0.2126320903375966,0.16425992779783394,0.4166627850057571,0,0.3967679993298964,PHY1818,SITE218,CRSsNP-001,0,Weak Match
ENT,700,113,6,42,9,17,0.1451362178067538,0.6023332780747641,5,9,8,1.0,0.16000000000000003,0.42801775207732884,0.344523942391835,0.16142857142857142,0.47246015612777703,0,0.4621725441057937,PHY1819,SITE219,CRSsNP-001,0,Weak Match
PrimaryCare,824,58,4,9,1,8,0.4480099702080663,0.7252593794073928,2,5,8,0.3,0.8200000000000001,0.11030975624043383,0.645256194053875,0.0703883495145631,0.43761735056537243,0,0.4598215076903889,PHY1820,SITE220,CRSsNP-001,0,Weak Match
ENT,754,62,3,42,4,18,0.35444225385744743,0.44936611487812367,2,14,8,1.0,0.16000000000000003,0.398671679050012,0.2702165713514815,0.08222811671087533,0.39573317554301396,0,0.3561680017463458,PHY1821,SITE221,CRSsNP-001,0,Weak Match
ENT,164,40,3,31,6,37,0.1658923584324247,0.4946629371810397,5,8,8,1.0,0.38,0.8894437193404441,0.0546880945148673,0.24390243902439024,0.36596885672502666,0,0.4179345181638155,PHY1822,SITE222,CRSsNP-001,0,Weak Match
ENT,175,16,3,7,7,32,0.271932503005201,0.5005292023560688,3,14,8,1.0,0.86,0.7891017029211583,0.10556075641512586,0.09142857142857143,0.3960591238480522,0,0.43374093232358935,PHY1823,SITE223,CRSsNP-001,0,Weak Match
Allergy,810,198,6,4,7,12,0.21490307795082708,0.31544544584832973,3,9,1,0.7,0.92,0.27858558214330914,0.22756689268221708,0.24444444444444444,0.5007659314332237,0,0.501719272422247,PHY1824,SITE224,CRSsNP-001,0,Weak Match
PrimaryCare,242,37,8,19,2,38,0.3947178274840788,0.5046287236983742,8,6,6,0.3,0.62,0.8772109347791481,0.06196288926651491,0.15289256198347106,0.30489462487125596,0,0.3711110965943308,PHY1825,SITE200,CRSsNP-001,0,Weak Match
ENT,927,71,7,42,4,9,0.2813664922497072,0.7819827441108202,7,9,9,1.0,0.16000000000000003,0.1641530463892422,0.6536178944412099,0.07659115426105717,0.554456062814582,0,0.5510632267726785,PHY1826,SITE201,CRSsNP-001,0,Weak Match
ENT,704,49,4,30,5,9,0.49571197804255396,0.8383790974498433,1,14,8,1.0,0.4,0.20093437162898706,0.6699199203168817,0.06960227272727272,0.5312911150822959,0,0.5175088224068605,PHY1827,SITE202,CRSsNP-001,0,Weak Match
Allergy,572,52,4,31,1,35,0.12189799290383806,0.6109309893815564,5,8,3,0.7,0.38,0.7588126851358241,0.14734880489625193,0.09090909090909091,0.31431576519294074,0,0.41422090352588237,PHY1828,SITE203,CRSsNP-001,0,Weak Match
ENT,516,121,2,35,1,13,0.2420061064544987,0.5733010171315323,9,12,1,1.0,0.30000000000000004,0.21570302426118707,0.44963825392424617,0.23449612403100775,0.48698137936648245,0,0.5017681814809768,PHY1829,SITE204,CRSsNP-001,0,Weak Match
ENT,404,53,1,21,3,36,0.292760066843991,0.31849477121962216,4,5,2,1.0,0.5800000000000001,0.8315849944644067,0.05363929865801019,0.1311881188118812,0.3333663899881317,0,0.28408382084849826,PHY1830,SITE205,CRSsNP-001,0,Weak Match
ENT,835,107,9,31,3,37,0.3012534218993279,0.8275226025512297,1,9,2,1.0,0.38,0.8576803587143949,0.1177727199508214,0.1281437125748503,0.44282243626243745,0,0.4003089722525971,PHY1831,SITE206,CRSsNP-001,0,Weak Match
ENT,596,67,2,19,8,7,0.22637432895425472,0.3078061280555236,8,14,7,1.0,0.62,0.168696667607891,0.25588025998326897,0.11241610738255034,0.45441041208150235,0,0.45535831911413993,PHY1832,SITE207,CRSsNP-001,0,Weak Match
ENT,390,30,8,31,9,34,0.3916960996390272,0.8668500481261272,5,5,6,1.0,0.38,0.8819534749634247,0.10232863590907738,0.07692307692307693,0.4095011489162423,0,0.28960123512312397,PHY1833,SITE208,CRSsNP-001,0,Weak Match
ENT,201,29,9,32,1,16,0.4498988293955899,0.5935297492128544,2,14,2,1.0,0.36,0.3124039994650162,0.40810868175729065,0.14427860696517414,0.55745098814625,0,0.5258015148854956,PHY1834,SITE209,CRSsNP-001,0,Weak Match
ENT,366,27,4,2,2,33,0.4754877207911452,0.5051606961448359,1,14,8,1.0,0.96,0.7591750745549161,0.12165528698686681,0.07377049180327869,0.42285617289270144,0,0.4178364734693574,PHY1835,SITE210,CRSsNP-001,0,Weak Match
PrimaryCare,966,209,8,10,2,7,0.4220373507198105,0.854531060905596,3,8,9,0.3,0.8,0.09759259610156894,0.771135156222391,0.2163561076604555,0.5585567985494352,0,0.5501969225335493,PHY1836,SITE211,CRSsNP-001,0,Weak Match
ENT,721,89,9,2,4,30,0.4402320789226398,0.314634595866058,9,12,7,1.0,0.96,0.7101876538677976,0.09118499040229963,0.12343966712898752,0.509078149475927,0,0.44620598708876147,PHY1837,SITE212,CRSsNP-001,0,Weak Match
Allergy,941,117,5,2,2,34,0.32021812024799823,0.6488549369214522,1,5,4,0.7,0.96,0.7687382769778343,0.15005531070389372,0.12433581296493093,0.3952211876842281,0,0.37279539811223483,PHY1838,SITE213,CRSsNP-001,0,Weak Match
Allergy,876,126,7,24,7,13,0.43035529057072586,0.6293595146996026,4,6,1,0.7,0.52,0.3255738114023514,0.4244565387565188,0.14383561643835616,0.48529283072065765,0,0.5442830255789269,PHY1839,SITE214,CRSsNP-001,0,Weak Match
ENT,102,14,4,17,9,30,0.2214015636591809,0.4315922407268292,8,5,4,1.0,0.6599999999999999,0.7638101587082461,0.10193770284002224,0.13725490196078433,0.40432025018737594,0,0.4529776917045203,PHY1840,SITE215,CRSsNP-001,0,Weak Match
Allergy,184,45,1,32,7,6,0.2593915048436858,0.5573324588101264,8,11,4,0.7,0.36,0.1316490983711324,0.483960143114807,0.24456521739130435,0.43576842313367425,0,0.4405492428701255,PHY1841,SITE216,CRSsNP-001,0,Weak Match
ENT,893,142,3,16,6,7,0.22676520552741775,0.6913584035662621,8,6,8,1.0,0.6799999999999999,0.13845059336443805,0.5956394223650225,0.1590145576707727,0.5580364645542538,0,0.5545909657347042,PHY1842,SITE217,CRSsNP-001,0,Weak Match
PrimaryCare,427,28,5,16,1,8,0.2869549341791702,0.7362787181291566,8,5,4,0.3,0.6799999999999999,0.09405096371337145,0.6670309951274637,0.06557377049180328,0.4433945452771064,0,0.4353132078540116,PHY1843,SITE218,CRSsNP-001,0,Weak Match
ENT,915,156,3,46,9,29,0.21423184649545457,0.30043011522394786,4,10,4,1.0,0.07999999999999996,0.737848418059179,0.07875822996862106,0.17049180327868851,0.33758975500747845,0,0.3494052581372246,PHY1844,SITE219,CRSsNP-001,0,Weak Match
ENT,549,44,7,39,5,17,0.48464457690177876,0.8621120580546093,8,10,2,1.0,0.21999999999999997,0.4017206573143427,0.5157838354142908,0.08014571948998178,0.5100211312239193,0,0.5151495734576449,PHY1845,SITE220,CRSsNP-001,0,Weak Match
ENT,553,31,9,31,5,39,0.22513785120226726,0.39871522343568744,9,14,7,1.0,0.38,0.93075778019593,0.02760792714036274,0.05605786618444846,0.3994602739545917,0,0.41566732249814303,PHY1846,SITE221,CRSsNP-001,0,Weak Match
PrimaryCare,728,177,6,43,6,27,0.13921781524437593,0.4401482605334155,7,6,4,0.3,0.14,0.6343714273213726,0.1609307802658133,0.24313186813186813,0.2935319803539924,0,0.3186216891009352,PHY1847,SITE222,CRSsNP-001,0,Weak Match
